category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
multiclass,Random Forest,400,200,7,6,500,0.253720238
multiclass,Random Forest,400,200,7,8,250,0.253720238
multiclass,Random Forest,400,200,9,12,200,0.253720238
multiclass,Random Forest,400,200,11,8,250,0.253720238
multiclass,Random Forest,400,200,11,8,500,0.253720238
multiclass,Random Forest,400,200,13,6,100,0.253720238
multiclass,Random Forest,400,200,13,8,300,0.253720238
multiclass,Random Forest,400,200,13,10,50,0.253720238
multiclass,Random Forest,400,200,15,6,100,0.253720238
multiclass,Random Forest,400,200,17,10,150,0.253720238
multiclass,Random Forest,400,200,17,10,300,0.253720238
multiclass,Random Forest,400,200,19,6,100,0.253720238
multiclass,Random Forest,400,200,19,10,50,0.253720238
multiclass,Random Forest,400,200,19,10,150,0.253720238
multiclass,Random Forest,400,200,19,10,300,0.253720238
multiclass,Random Forest,200,200,9,10,50,0.253442501
multiclass,Random Forest,200,200,9,16,450,0.253442501
multiclass,Random Forest,200,200,11,18,350,0.253442501
multiclass,Random Forest,200,200,13,14,400,0.253442501
multiclass,Random Forest,200,200,13,16,200,0.253442501
multiclass,Random Forest,200,200,17,14,50,0.253442501
multiclass,Random Forest,200,200,17,18,450,0.253442501
multiclass,Random Forest,200,200,9,10,150,0.253070339
multiclass,Random Forest,200,200,11,16,400,0.253070339
multiclass,Random Forest,200,200,13,14,50,0.253070339
multiclass,Random Forest,200,200,13,16,350,0.253070339
multiclass,Random Forest,200,200,17,12,100,0.253070339
multiclass,Random Forest,200,200,19,12,50,0.253070339
multiclass,Random Forest,200,200,19,18,150,0.253070339
multiclass,Random Forest,200,100,7,8,250,0.25297619
multiclass,Random Forest,200,100,13,6,200,0.25297619
multiclass,Random Forest,200,100,13,8,50,0.25297619
multiclass,Random Forest,200,100,13,10,300,0.25297619
multiclass,Random Forest,200,100,15,8,50,0.25297619
multiclass,Random Forest,200,100,15,12,300,0.25297619
multiclass,Random Forest,200,100,17,10,300,0.25297619
multiclass,Random Forest,200,100,17,10,450,0.25297619
multiclass,Random Forest,200,100,17,10,500,0.25297619
multiclass,Random Forest,200,100,19,12,150,0.25297619
multiclass,Random Forest,400,200,7,6,300,0.25297619
multiclass,Random Forest,400,200,9,8,50,0.25297619
multiclass,Random Forest,400,200,9,10,450,0.25297619
multiclass,Random Forest,400,200,9,12,150,0.25297619
multiclass,Random Forest,400,200,9,12,300,0.25297619
multiclass,Random Forest,400,200,11,10,150,0.25297619
multiclass,Random Forest,400,200,11,10,300,0.25297619
multiclass,Random Forest,400,200,13,10,150,0.25297619
multiclass,Random Forest,400,200,15,10,50,0.25297619
multiclass,Random Forest,400,200,15,10,200,0.25297619
multiclass,Random Forest,400,200,15,12,150,0.25297619
multiclass,Random Forest,400,200,17,6,50,0.25297619
multiclass,Random Forest,400,200,17,8,200,0.25297619
multiclass,Random Forest,400,200,17,8,500,0.25297619
multiclass,Random Forest,400,200,19,8,200,0.25297619
multiclass,Random Forest,400,200,19,8,500,0.25297619
multiclass,Random Forest,200,200,9,12,400,0.252698176
multiclass,Random Forest,200,200,9,14,350,0.252698176
multiclass,Random Forest,200,200,11,16,350,0.252698176
multiclass,Random Forest,200,200,11,16,450,0.252698176
multiclass,Random Forest,200,200,11,18,500,0.252698176
multiclass,Random Forest,200,200,15,16,300,0.252698176
multiclass,Random Forest,200,200,15,16,350,0.252698176
multiclass,Random Forest,200,200,15,16,400,0.252698176
multiclass,Random Forest,200,200,17,18,300,0.252698176
multiclass,Random Forest,200,200,19,16,450,0.252698176
multiclass,Random Forest,200,200,19,18,300,0.252698176
multiclass,Random Forest,400,100,9,10,300,0.252600297
multiclass,Random Forest,400,100,9,12,200,0.252600297
multiclass,Random Forest,400,100,9,16,350,0.252600297
multiclass,Random Forest,400,100,9,18,500,0.252600297
multiclass,Random Forest,400,100,11,16,100,0.252600297
multiclass,Random Forest,400,100,13,14,150,0.252600297
multiclass,Random Forest,400,100,15,10,300,0.252600297
multiclass,Random Forest,400,100,15,14,500,0.252600297
multiclass,Random Forest,400,100,15,16,200,0.252600297
multiclass,Random Forest,400,100,17,14,150,0.252600297
multiclass,Random Forest,400,100,19,12,300,0.252600297
multiclass,Random Forest,400,100,19,16,150,0.252600297
multiclass,Random Forest,400,100,19,16,350,0.252600297
multiclass,Random Forest,400,100,19,16,500,0.252600297
multiclass,Random Forest,200,200,7,8,500,0.252326014
multiclass,Random Forest,200,200,9,10,250,0.252326014
multiclass,Random Forest,200,200,9,14,500,0.252326014
multiclass,Random Forest,200,200,11,12,50,0.252326014
multiclass,Random Forest,200,200,11,12,100,0.252326014
multiclass,Random Forest,200,200,11,14,200,0.252326014
multiclass,Random Forest,200,200,11,14,250,0.252326014
multiclass,Random Forest,200,200,13,14,200,0.252326014
multiclass,Random Forest,200,200,13,18,450,0.252326014
multiclass,Random Forest,200,200,13,18,500,0.252326014
multiclass,Random Forest,200,200,15,12,50,0.252326014
multiclass,Random Forest,200,200,15,18,450,0.252326014
multiclass,Random Forest,200,200,17,14,200,0.252326014
multiclass,Random Forest,200,200,19,16,150,0.252326014
multiclass,Random Forest,200,200,19,16,350,0.252326014
multiclass,Random Forest,200,100,7,8,500,0.252232143
multiclass,Random Forest,200,100,9,10,150,0.252232143
multiclass,Random Forest,200,100,13,6,100,0.252232143
multiclass,Random Forest,200,100,13,8,450,0.252232143
multiclass,Random Forest,200,100,13,8,500,0.252232143
multiclass,Random Forest,200,100,13,10,150,0.252232143
multiclass,Random Forest,200,100,15,10,200,0.252232143
multiclass,Random Forest,200,100,17,10,200,0.252232143
multiclass,Random Forest,200,100,17,12,150,0.252232143
multiclass,Random Forest,200,100,17,14,150,0.252232143
multiclass,Random Forest,200,100,19,12,350,0.252232143
multiclass,Random Forest,400,200,9,10,200,0.252232143
multiclass,Random Forest,400,200,9,10,350,0.252232143
multiclass,Random Forest,400,200,11,8,50,0.252232143
multiclass,Random Forest,400,200,11,8,450,0.252232143
multiclass,Random Forest,400,200,13,6,350,0.252232143
multiclass,Random Forest,400,200,15,10,250,0.252232143
multiclass,Random Forest,400,200,15,10,300,0.252232143
multiclass,Random Forest,400,200,17,8,450,0.252232143
multiclass,Random Forest,400,200,19,8,150,0.252232143
multiclass,Random Forest,400,200,19,8,350,0.252232143
multiclass,Random Forest,400,200,19,10,250,0.252232143
multiclass,Random Forest,200,200,9,14,450,0.251953852
multiclass,Random Forest,200,200,13,14,350,0.251953852
multiclass,Random Forest,200,200,13,16,300,0.251953852
multiclass,Random Forest,200,200,15,16,200,0.251953852
multiclass,Random Forest,200,200,17,16,350,0.251953852
multiclass,Random Forest,200,10,5,18,100,0.251851852
multiclass,Random Forest,200,200,7,8,400,0.25158169
multiclass,Random Forest,200,200,13,12,100,0.25158169
multiclass,Random Forest,200,200,15,10,100,0.25158169
multiclass,Random Forest,200,200,19,16,300,0.25158169
multiclass,Random Forest,200,100,7,6,300,0.251488095
multiclass,Random Forest,200,100,11,8,200,0.251488095
multiclass,Random Forest,200,100,11,8,250,0.251488095
multiclass,Random Forest,200,100,11,8,300,0.251488095
multiclass,Random Forest,200,100,11,10,50,0.251488095
multiclass,Random Forest,200,100,13,8,350,0.251488095
multiclass,Random Forest,200,100,15,10,300,0.251488095
multiclass,Random Forest,200,100,15,10,350,0.251488095
multiclass,Random Forest,200,100,15,10,400,0.251488095
multiclass,Random Forest,200,100,19,6,100,0.251488095
multiclass,Random Forest,200,100,19,10,350,0.251488095
multiclass,Random Forest,400,200,9,10,150,0.251488095
multiclass,Random Forest,400,200,9,10,300,0.251488095
multiclass,Random Forest,400,200,11,6,50,0.251488095
multiclass,Random Forest,400,200,11,8,400,0.251488095
multiclass,Random Forest,400,200,13,6,200,0.251488095
multiclass,Random Forest,400,200,13,8,400,0.251488095
multiclass,Random Forest,400,200,15,10,150,0.251488095
multiclass,Random Forest,400,200,15,10,400,0.251488095
multiclass,Random Forest,400,200,17,6,200,0.251488095
multiclass,Random Forest,400,200,17,8,150,0.251488095
multiclass,Random Forest,400,200,17,8,350,0.251488095
multiclass,Random Forest,400,200,19,8,50,0.251488095
multiclass,Random Forest,400,200,19,8,450,0.251488095
multiclass,Random Forest,200,200,9,14,300,0.251209527
multiclass,Random Forest,200,200,13,12,250,0.251209527
multiclass,Random Forest,200,200,15,16,500,0.251209527
multiclass,Random Forest,200,200,17,14,400,0.251209527
multiclass,Random Forest,200,200,19,14,450,0.251209527
multiclass,Random Forest,200,200,19,14,500,0.251209527
multiclass,Random Forest,200,200,19,16,200,0.251209527
multiclass,Random Forest,200,200,19,18,250,0.251209527
multiclass,Random Forest,200,200,19,18,400,0.251209527
multiclass,Random Forest,400,100,7,8,50,0.251114413
multiclass,Random Forest,400,100,7,14,100,0.251114413
multiclass,Random Forest,400,100,9,10,250,0.251114413
multiclass,Random Forest,400,100,9,12,500,0.251114413
multiclass,Random Forest,400,100,9,14,450,0.251114413
multiclass,Random Forest,400,100,9,18,150,0.251114413
multiclass,Random Forest,400,100,13,12,150,0.251114413
multiclass,Random Forest,400,100,13,16,200,0.251114413
multiclass,Random Forest,400,100,15,6,350,0.251114413
multiclass,Random Forest,400,100,15,8,300,0.251114413
multiclass,Random Forest,400,100,15,10,250,0.251114413
multiclass,Random Forest,400,100,15,16,450,0.251114413
multiclass,Random Forest,400,100,17,12,250,0.251114413
multiclass,Random Forest,400,100,17,14,400,0.251114413
multiclass,Random Forest,400,100,19,14,250,0.251114413
multiclass,Random Forest,200,200,9,8,50,0.250837365
multiclass,Random Forest,200,200,9,12,200,0.250837365
multiclass,Random Forest,200,200,11,14,300,0.250837365
multiclass,Random Forest,200,200,11,14,350,0.250837365
multiclass,Random Forest,200,200,11,14,400,0.250837365
multiclass,Random Forest,200,200,11,16,500,0.250837365
multiclass,Random Forest,200,200,13,12,400,0.250837365
multiclass,Random Forest,200,200,17,12,250,0.250837365
multiclass,Random Forest,200,200,17,16,450,0.250837365
multiclass,Random Forest,200,200,17,18,500,0.250837365
multiclass,Random Forest,200,200,19,16,400,0.250837365
multiclass,Random Forest,200,100,7,6,150,0.250744048
multiclass,Random Forest,200,100,7,6,250,0.250744048
multiclass,Random Forest,200,100,7,6,350,0.250744048
multiclass,Random Forest,200,100,9,8,200,0.250744048
multiclass,Random Forest,200,100,9,8,250,0.250744048
multiclass,Random Forest,200,100,9,8,500,0.250744048
multiclass,Random Forest,200,100,11,6,400,0.250744048
multiclass,Random Forest,200,100,13,6,50,0.250744048
multiclass,Random Forest,200,100,13,8,150,0.250744048
multiclass,Random Forest,200,100,13,8,300,0.250744048
multiclass,Random Forest,200,100,13,8,400,0.250744048
multiclass,Random Forest,200,100,15,6,100,0.250744048
multiclass,Random Forest,200,100,15,8,250,0.250744048
multiclass,Random Forest,200,100,15,8,500,0.250744048
multiclass,Random Forest,200,100,17,8,50,0.250744048
multiclass,Random Forest,200,100,19,10,400,0.250744048
multiclass,Random Forest,200,100,19,10,450,0.250744048
multiclass,Random Forest,200,100,19,10,500,0.250744048
multiclass,Random Forest,400,200,9,6,50,0.250744048
multiclass,Random Forest,400,200,9,8,150,0.250744048
multiclass,Random Forest,400,200,9,8,200,0.250744048
multiclass,Random Forest,400,200,11,8,200,0.250744048
multiclass,Random Forest,400,200,11,8,350,0.250744048
multiclass,Random Forest,400,200,13,6,500,0.250744048
multiclass,Random Forest,400,200,13,8,50,0.250744048
multiclass,Random Forest,400,200,13,8,250,0.250744048
multiclass,Random Forest,400,200,15,8,200,0.250744048
multiclass,Random Forest,400,200,15,8,500,0.250744048
multiclass,Random Forest,400,200,19,8,250,0.250744048
multiclass,Random Forest,400,200,19,8,300,0.250744048
multiclass,Random Forest,200,200,7,6,150,0.250465203
multiclass,Random Forest,200,200,13,14,300,0.250465203
multiclass,Random Forest,200,200,13,16,500,0.250465203
multiclass,Random Forest,200,200,15,14,250,0.250465203
multiclass,Random Forest,200,200,15,14,500,0.250465203
multiclass,Random Forest,200,200,17,14,350,0.250465203
multiclass,Random Forest,200,200,19,14,350,0.250465203
multiclass,Random Forest,200,200,7,6,350,0.250093041
multiclass,Random Forest,200,200,11,14,450,0.250093041
multiclass,Random Forest,200,200,11,14,500,0.250093041
multiclass,Random Forest,200,200,13,10,100,0.250093041
multiclass,Random Forest,200,200,17,10,100,0.250093041
multiclass,Random Forest,200,200,17,10,150,0.250093041
multiclass,Random Forest,200,200,17,16,500,0.250093041
multiclass,Random Forest,200,100,9,8,50,0.25
multiclass,Random Forest,200,100,9,8,150,0.25
multiclass,Random Forest,200,100,9,8,450,0.25
multiclass,Random Forest,200,100,11,6,350,0.25
multiclass,Random Forest,200,100,11,8,50,0.25
multiclass,Random Forest,200,100,13,8,250,0.25
multiclass,Random Forest,200,100,17,8,300,0.25
multiclass,Random Forest,200,100,17,8,350,0.25
multiclass,Random Forest,200,100,17,8,400,0.25
multiclass,Random Forest,200,100,17,8,450,0.25
multiclass,Random Forest,200,100,17,10,150,0.25
multiclass,Random Forest,200,100,19,8,300,0.25
multiclass,Random Forest,200,100,19,10,200,0.25
multiclass,Random Forest,200,100,19,10,300,0.25
multiclass,Random Forest,400,1,1,6,100,0.25
multiclass,Random Forest,400,1,1,6,150,0.25
multiclass,Random Forest,400,1,1,6,500,0.25
multiclass,Random Forest,400,1,1,8,100,0.25
multiclass,Random Forest,400,1,1,8,150,0.25
multiclass,Random Forest,400,1,1,8,500,0.25
multiclass,Random Forest,400,1,1,10,100,0.25
multiclass,Random Forest,400,1,1,10,150,0.25
multiclass,Random Forest,400,1,1,10,500,0.25
multiclass,Random Forest,400,1,1,12,100,0.25
multiclass,Random Forest,400,1,1,12,150,0.25
multiclass,Random Forest,400,1,1,12,500,0.25
multiclass,Random Forest,400,1,1,14,100,0.25
multiclass,Random Forest,400,1,1,14,150,0.25
multiclass,Random Forest,400,1,1,14,500,0.25
multiclass,Random Forest,400,1,1,16,100,0.25
multiclass,Random Forest,400,1,1,16,150,0.25
multiclass,Random Forest,400,1,1,16,500,0.25
multiclass,Random Forest,400,1,1,18,100,0.25
multiclass,Random Forest,400,1,1,18,150,0.25
multiclass,Random Forest,400,1,1,18,500,0.25
multiclass,Random Forest,400,10,3,8,150,0.25
multiclass,Random Forest,400,10,3,12,50,0.25
multiclass,Random Forest,400,10,3,14,200,0.25
multiclass,Random Forest,400,10,3,16,150,0.25
multiclass,Random Forest,400,10,3,18,200,0.25
multiclass,Random Forest,400,10,5,6,50,0.25
multiclass,Random Forest,400,10,5,8,500,0.25
multiclass,Random Forest,400,10,5,10,150,0.25
multiclass,Random Forest,400,10,5,10,200,0.25
multiclass,Random Forest,400,10,5,10,250,0.25
multiclass,Random Forest,400,10,5,10,500,0.25
multiclass,Random Forest,400,10,5,12,200,0.25
multiclass,Random Forest,400,10,5,12,250,0.25
multiclass,Random Forest,400,10,5,12,500,0.25
multiclass,Random Forest,400,10,5,14,250,0.25
multiclass,Random Forest,400,10,13,12,50,0.25
multiclass,Random Forest,400,200,7,6,250,0.25
multiclass,Random Forest,400,200,7,6,400,0.25
multiclass,Random Forest,400,200,9,8,450,0.25
multiclass,Random Forest,400,200,9,8,500,0.25
multiclass,Random Forest,400,200,9,10,400,0.25
multiclass,Random Forest,400,200,11,8,150,0.25
multiclass,Random Forest,400,200,13,8,150,0.25
multiclass,Random Forest,400,200,15,8,50,0.25
multiclass,Random Forest,400,200,15,8,450,0.25
multiclass,Random Forest,400,200,17,10,250,0.25
multiclass,Random Forest,400,200,19,6,150,0.25
multiclass,Random Forest,400,200,19,6,200,0.25
multiclass,Random Forest,400,200,19,6,350,0.25
multiclass,Random Forest,200,200,9,12,350,0.249720878
multiclass,Random Forest,200,200,11,10,50,0.249720878
multiclass,Random Forest,200,200,11,12,400,0.249720878
multiclass,Random Forest,200,200,11,12,500,0.249720878
multiclass,Random Forest,200,200,13,16,450,0.249720878
multiclass,Random Forest,200,200,15,16,450,0.249720878
multiclass,Random Forest,200,200,17,12,200,0.249720878
multiclass,Random Forest,200,200,17,16,300,0.249720878
multiclass,Random Forest,200,200,19,8,100,0.249720878
multiclass,Random Forest,200,200,19,14,300,0.249720878
multiclass,Random Forest,400,100,7,12,100,0.249628529
multiclass,Random Forest,400,100,9,12,150,0.249628529
multiclass,Random Forest,400,100,9,14,150,0.249628529
multiclass,Random Forest,400,100,9,16,150,0.249628529
multiclass,Random Forest,400,100,9,16,300,0.249628529
multiclass,Random Forest,400,100,9,16,500,0.249628529
multiclass,Random Forest,400,100,11,10,200,0.249628529
multiclass,Random Forest,400,100,11,14,100,0.249628529
multiclass,Random Forest,400,100,13,8,300,0.249628529
multiclass,Random Forest,400,100,13,10,200,0.249628529
multiclass,Random Forest,400,100,13,12,500,0.249628529
multiclass,Random Forest,400,100,13,14,100,0.249628529
multiclass,Random Forest,400,100,13,14,300,0.249628529
multiclass,Random Forest,400,100,13,16,250,0.249628529
multiclass,Random Forest,400,100,13,18,250,0.249628529
multiclass,Random Forest,400,100,15,6,300,0.249628529
multiclass,Random Forest,400,100,15,14,200,0.249628529
multiclass,Random Forest,400,100,15,16,400,0.249628529
multiclass,Random Forest,400,100,15,18,150,0.249628529
multiclass,Random Forest,400,100,19,16,400,0.249628529
multiclass,Random Forest,200,200,9,10,200,0.249348716
multiclass,Random Forest,200,200,9,12,500,0.249348716
multiclass,Random Forest,200,200,11,12,250,0.249348716
multiclass,Random Forest,200,200,13,10,250,0.249348716
multiclass,Random Forest,200,200,15,10,50,0.249348716
multiclass,Random Forest,200,200,17,12,50,0.249348716
multiclass,Random Forest,200,200,19,14,150,0.249348716
multiclass,Random Forest,200,100,7,6,450,0.249255952
multiclass,Random Forest,200,100,9,6,50,0.249255952
multiclass,Random Forest,200,100,9,8,400,0.249255952
multiclass,Random Forest,200,100,11,6,450,0.249255952
multiclass,Random Forest,200,100,11,6,500,0.249255952
multiclass,Random Forest,200,100,15,6,50,0.249255952
multiclass,Random Forest,200,100,15,8,200,0.249255952
multiclass,Random Forest,200,100,15,8,350,0.249255952
multiclass,Random Forest,200,100,15,8,400,0.249255952
multiclass,Random Forest,200,100,17,6,100,0.249255952
multiclass,Random Forest,200,100,17,8,200,0.249255952
multiclass,Random Forest,200,100,17,8,500,0.249255952
multiclass,Random Forest,200,100,19,8,50,0.249255952
multiclass,Random Forest,200,100,19,8,200,0.249255952
multiclass,Random Forest,200,100,19,8,250,0.249255952
multiclass,Random Forest,200,100,19,8,350,0.249255952
multiclass,Random Forest,200,100,19,8,400,0.249255952
multiclass,Random Forest,200,100,19,10,150,0.249255952
multiclass,Random Forest,200,100,19,10,250,0.249255952
multiclass,Random Forest,400,200,9,8,350,0.249255952
multiclass,Random Forest,400,200,11,6,350,0.249255952
multiclass,Random Forest,400,200,11,6,450,0.249255952
multiclass,Random Forest,400,200,11,6,500,0.249255952
multiclass,Random Forest,400,200,13,6,300,0.249255952
multiclass,Random Forest,400,200,15,8,300,0.249255952
multiclass,Random Forest,400,200,15,8,350,0.249255952
multiclass,Random Forest,400,200,17,6,150,0.249255952
multiclass,Random Forest,400,200,17,8,400,0.249255952
multiclass,Random Forest,400,200,19,6,50,0.249255952
multiclass,Random Forest,400,200,19,6,250,0.249255952
multiclass,Random Forest,400,200,19,6,300,0.249255952
multiclass,Random Forest,200,200,11,12,350,0.248976554
multiclass,Random Forest,200,200,13,12,50,0.248976554
multiclass,Random Forest,200,200,13,12,200,0.248976554
multiclass,Random Forest,200,200,13,12,350,0.248976554
multiclass,Random Forest,200,200,13,14,500,0.248976554
multiclass,Random Forest,200,200,17,14,450,0.248976554
multiclass,Random Forest,200,200,17,14,500,0.248976554
multiclass,Random Forest,200,200,19,10,50,0.248976554
multiclass,Random Forest,200,200,19,14,200,0.248976554
multiclass,Random Forest,200,200,9,8,250,0.248604392
multiclass,Random Forest,200,200,11,10,100,0.248604392
multiclass,Random Forest,200,200,11,10,250,0.248604392
multiclass,Random Forest,200,200,13,14,450,0.248604392
multiclass,Random Forest,200,200,15,8,100,0.248604392
multiclass,Random Forest,200,200,15,14,450,0.248604392
multiclass,Random Forest,200,200,17,8,100,0.248604392
multiclass,Random Forest,200,100,9,6,250,0.248511905
multiclass,Random Forest,200,100,9,8,300,0.248511905
multiclass,Random Forest,200,100,9,8,350,0.248511905
multiclass,Random Forest,200,100,11,6,200,0.248511905
multiclass,Random Forest,200,100,11,6,250,0.248511905
multiclass,Random Forest,200,100,13,6,250,0.248511905
multiclass,Random Forest,200,100,13,6,300,0.248511905
multiclass,Random Forest,200,100,13,6,350,0.248511905
multiclass,Random Forest,200,100,13,6,450,0.248511905
multiclass,Random Forest,200,100,13,6,500,0.248511905
multiclass,Random Forest,200,100,17,6,50,0.248511905
multiclass,Random Forest,200,100,19,8,450,0.248511905
multiclass,Random Forest,200,100,19,8,500,0.248511905
multiclass,Random Forest,400,200,11,6,200,0.248511905
multiclass,Random Forest,400,200,11,6,400,0.248511905
multiclass,Random Forest,400,200,13,6,50,0.248511905
multiclass,Random Forest,400,200,15,6,200,0.248511905
multiclass,Random Forest,400,200,15,8,400,0.248511905
multiclass,Random Forest,400,200,17,8,300,0.248511905
multiclass,Random Forest,400,200,19,8,400,0.248511905
multiclass,Random Forest,200,200,9,12,300,0.248232229
multiclass,Random Forest,200,200,11,12,200,0.248232229
multiclass,Random Forest,200,200,13,8,100,0.248232229
multiclass,Random Forest,200,200,13,12,500,0.248232229
multiclass,Random Forest,200,200,19,14,400,0.248232229
multiclass,Random Forest,200,200,19,16,250,0.248232229
multiclass,Random Forest,400,100,9,10,150,0.248142645
multiclass,Random Forest,400,100,9,10,200,0.248142645
multiclass,Random Forest,400,100,9,14,400,0.248142645
multiclass,Random Forest,400,100,9,18,100,0.248142645
multiclass,Random Forest,400,100,11,12,100,0.248142645
multiclass,Random Forest,400,100,11,14,350,0.248142645
multiclass,Random Forest,400,100,13,14,400,0.248142645
multiclass,Random Forest,400,100,15,8,250,0.248142645
multiclass,Random Forest,400,100,15,12,200,0.248142645
multiclass,Random Forest,400,100,15,16,350,0.248142645
multiclass,Random Forest,400,100,17,8,300,0.248142645
multiclass,Random Forest,400,100,17,10,300,0.248142645
multiclass,Random Forest,400,100,17,12,200,0.248142645
multiclass,Random Forest,400,100,19,8,350,0.248142645
multiclass,Random Forest,400,100,19,10,300,0.248142645
multiclass,Random Forest,400,100,19,14,200,0.248142645
multiclass,Random Forest,400,100,19,14,450,0.248142645
multiclass,Random Forest,400,100,19,14,500,0.248142645
multiclass,Random Forest,200,200,9,6,100,0.247860067
multiclass,Random Forest,200,200,9,12,450,0.247860067
multiclass,Random Forest,200,200,15,14,200,0.247860067
multiclass,Random Forest,200,200,15,14,350,0.247860067
multiclass,Random Forest,200,200,19,12,200,0.247860067
multiclass,Random Forest,200,200,19,12,500,0.247860067
multiclass,Random Forest,200,100,7,6,500,0.247767857
multiclass,Random Forest,200,100,9,6,150,0.247767857
multiclass,Random Forest,200,100,9,6,200,0.247767857
multiclass,Random Forest,200,100,11,6,100,0.247767857
multiclass,Random Forest,200,100,13,6,150,0.247767857
multiclass,Random Forest,200,100,13,6,400,0.247767857
multiclass,Random Forest,200,100,15,6,250,0.247767857
multiclass,Random Forest,200,100,15,8,150,0.247767857
multiclass,Random Forest,200,100,15,8,450,0.247767857
multiclass,Random Forest,200,100,17,6,200,0.247767857
multiclass,Random Forest,200,100,17,6,250,0.247767857
multiclass,Random Forest,200,100,17,6,350,0.247767857
multiclass,Random Forest,200,100,17,8,250,0.247767857
multiclass,Random Forest,200,100,19,6,350,0.247767857
multiclass,Random Forest,400,200,9,6,200,0.247767857
multiclass,Random Forest,400,200,9,8,300,0.247767857
multiclass,Random Forest,400,200,9,8,400,0.247767857
multiclass,Random Forest,400,200,11,6,150,0.247767857
multiclass,Random Forest,400,200,11,8,300,0.247767857
multiclass,Random Forest,400,200,15,6,50,0.247767857
multiclass,Random Forest,400,200,15,6,300,0.247767857
multiclass,Random Forest,400,200,15,6,350,0.247767857
multiclass,Random Forest,400,200,15,6,450,0.247767857
multiclass,Random Forest,400,200,15,6,500,0.247767857
multiclass,Random Forest,400,200,15,8,150,0.247767857
multiclass,Random Forest,400,200,15,8,250,0.247767857
multiclass,Random Forest,400,200,17,6,350,0.247767857
multiclass,Random Forest,400,200,17,6,450,0.247767857
multiclass,Random Forest,400,200,17,6,500,0.247767857
multiclass,Random Forest,400,200,17,8,250,0.247767857
multiclass,Random Forest,400,200,19,6,450,0.247767857
multiclass,Random Forest,200,200,7,6,450,0.247487905
multiclass,Random Forest,200,200,9,8,200,0.247487905
multiclass,Random Forest,200,200,9,10,350,0.247487905
multiclass,Random Forest,200,200,11,12,300,0.247487905
multiclass,Random Forest,200,200,11,12,450,0.247487905
multiclass,Random Forest,200,200,13,10,200,0.247487905
multiclass,Random Forest,200,200,13,12,300,0.247487905
multiclass,Random Forest,200,200,13,12,450,0.247487905
multiclass,Random Forest,200,200,15,12,450,0.247487905
multiclass,Random Forest,200,200,15,14,400,0.247487905
multiclass,Random Forest,200,200,17,10,50,0.247487905
multiclass,Random Forest,200,200,17,14,300,0.247487905
multiclass,Random Forest,200,200,19,12,350,0.247487905
multiclass,Random Forest,200,200,7,6,300,0.247115742
multiclass,Random Forest,200,200,7,6,400,0.247115742
multiclass,Random Forest,200,200,9,10,300,0.247115742
multiclass,Random Forest,200,200,11,8,250,0.247115742
multiclass,Random Forest,200,200,15,8,50,0.247115742
multiclass,Random Forest,200,200,15,12,350,0.247115742
multiclass,Random Forest,200,200,15,12,500,0.247115742
multiclass,Random Forest,200,200,15,14,300,0.247115742
multiclass,Random Forest,200,200,17,10,250,0.247115742
multiclass,Random Forest,200,200,19,6,100,0.247115742
multiclass,Random Forest,200,200,19,12,450,0.247115742
multiclass,Random Forest,200,100,7,6,400,0.24702381
multiclass,Random Forest,200,100,9,6,300,0.24702381
multiclass,Random Forest,200,100,15,6,350,0.24702381
multiclass,Random Forest,200,100,17,6,500,0.24702381
multiclass,Random Forest,200,100,19,6,50,0.24702381
multiclass,Random Forest,200,100,19,6,200,0.24702381
multiclass,Random Forest,200,100,19,6,300,0.24702381
multiclass,Random Forest,200,100,19,6,450,0.24702381
multiclass,Random Forest,200,100,19,6,500,0.24702381
multiclass,Random Forest,200,100,19,8,150,0.24702381
multiclass,Random Forest,400,200,9,6,150,0.24702381
multiclass,Random Forest,400,200,9,6,350,0.24702381
multiclass,Random Forest,400,200,9,6,500,0.24702381
multiclass,Random Forest,400,200,9,8,250,0.24702381
multiclass,Random Forest,400,200,11,6,250,0.24702381
multiclass,Random Forest,400,200,11,6,300,0.24702381
multiclass,Random Forest,400,200,15,6,250,0.24702381
multiclass,Random Forest,400,200,15,6,400,0.24702381
multiclass,Random Forest,400,200,17,6,250,0.24702381
multiclass,Random Forest,400,200,17,6,300,0.24702381
multiclass,Random Forest,400,200,17,6,400,0.24702381
multiclass,Random Forest,400,200,19,6,400,0.24702381
multiclass,Random Forest,200,200,9,10,400,0.24674358
multiclass,Random Forest,200,200,11,10,500,0.24674358
multiclass,Random Forest,200,200,13,10,50,0.24674358
multiclass,Random Forest,200,200,15,12,250,0.24674358
multiclass,Random Forest,200,200,17,12,400,0.24674358
multiclass,Random Forest,200,200,19,12,150,0.24674358
multiclass,Random Forest,400,100,7,8,150,0.246656761
multiclass,Random Forest,400,100,7,10,100,0.246656761
multiclass,Random Forest,400,100,9,8,300,0.246656761
multiclass,Random Forest,400,100,9,12,450,0.246656761
multiclass,Random Forest,400,100,9,14,350,0.246656761
multiclass,Random Forest,400,100,9,16,100,0.246656761
multiclass,Random Forest,400,100,11,8,250,0.246656761
multiclass,Random Forest,400,100,11,10,500,0.246656761
multiclass,Random Forest,400,100,11,12,450,0.246656761
multiclass,Random Forest,400,100,11,14,400,0.246656761
multiclass,Random Forest,400,100,11,18,50,0.246656761
